,x,y,z
2.408,1.857832961,1.88890782,6.157872836
2.409,0.329175891,7.814632251,0.947572042
2.41,9.184896886,2.149594061,1.37920737
2.411,0.070654832,7.440247951,7.370746035
2.412,6.948629538,7.660098679,9.426877147
2.413,9.013423708,3.431992529,3.921571502
2.414,3.814837945,3.16499598,7.851592621
2.415,0.636838744,1.559649077,1.011277002
2.416,0.447520576,7.848677129,0.996136473
2.417,8.40646567,8.590488885,5.641897352
2.418,5.081553251,5.37207537,1.856870205
2.419,2.138260445,6.658939365,3.857899309
2.42,6.339475799,5.666472352,2.59534989
2.421,4.489661584,2.31368045,5.251258943
2.422,1.983684654,7.292361852,7.943448215
2.423,9.547366072,8.630437948,0.178952519
2.424,1.813298202,4.978996826,6.63196905
2.425,6.551095844,0.410547794,4.955462282
2.426,5.844187493,2.314480142,1.848214308
2.427,0.606689256,5.291297688,6.017480302
2.428,5.554993654,5.400610797,2.637889807
2.429,2.970205166,0.288045431,2.999957545
2.43,2.453486099,9.658433336,1.342892499
2.431,1.637195304,8.704767352,8.852953124
2.432,9.530487441,1.98453279,6.482066716
2.433,6.697006269,7.751621028,4.096005848
2.434,1.21988924,0.022414549,7.420560327
2.435,7.902671272,6.647752149,7.602852228
2.436,3.722413716,4.397051439,6.630831993
2.437,4.729525241,8.851974434,5.070760058
2.438,6.78127348,6.429187258,2.897815785
2.439,8.784604254,3.426096133,6.380145843
2.44,8.305882472,9.801850652,3.608446125
2.441,4.085125597,1.366053476,9.302984948
2.442,3.19306368,1.007746017,2.038022856
2.443,1.571190027,6.239911083,4.713799598
2.444,2.586479509,8.051009223,1.230520121
2.445,0.024254876,7.386866152,5.60905184
2.446,9.578021952,1.159607734,5.440528221
2.447,6.345732154,2.128657647,7.521250519
2.448,5.602198234,9.722770178,0.082605812
2.449,9.074542923,3.812444947,5.799149903
2.45,9.051507697,6.280108987,9.024644274
2.451,4.303002725,5.743603908,6.837459296
2.452,6.446681416,0.026104029,6.160948589
2.453,5.950321877,9.587342827,5.417056719
2.454,0.48206534,6.579684891,5.787792956
2.455,3.286100429,5.99144824,9.482605634
2.456,2.256284592,3.035826003,9.038535984
2.457,8.293191455,8.301951102,1.771259608
2.458,9.65665257,3.135671016,3.757322087
2.459,9.454154629,8.913709762,2.83245611
2.46,5.605960381,9.068411826,8.156910092
2.461,0.885411662,7.627623439,5.737434282
2.462,1.286035693,6.041728255,2.505193558
2.463,9.780643045,3.499377343,9.993169855
2.464,4.222663301,6.589323875,1.770162868
2.465,2.655744389,4.43741856,6.077261511
2.466,3.152641085,3.591602328,2.434866707
2.467,1.707087046,3.999950685,7.896893883
2.468,6.146138797,8.306928407,2.889034295
2.469,7.551678237,8.892149141,8.822662915
2.47,3.873025752,5.775588364,5.484781598
2.471,1.491746346,3.765817339,0.134958503
2.472,6.987400064,2.982031634,6.490496171
2.473,3.673103359,5.136743465,7.645103867
2.474,6.189963715,3.104035978,3.269675327
2.475,6.233004956,9.237572007,5.016655147
2.476,0.42921287,8.872163964,0.347840431
2.477,0.944178634,2.987992919,1.414877526
2.478,5.866602516,0.652085866,3.453456767
2.479,3.347058665,1.210762457,2.321683694
2.48,6.702828924,9.026527501,3.012936517
2.481,5.448789824,0.792914617,2.849508833
2.482,5.485218313,0.194215498,4.119403715
2.483,7.583922533,1.230602668,2.73425148
2.484,4.452585576,9.910344142,4.98476361
2.485,4.446716369,9.857344325,6.800651403
2.486,3.399734679,9.745367881,4.94959421
2.487,4.943886303,3.011429566,7.193592401
2.488,4.809398619,7.798283651,9.279235845
2.489,2.279240558,0.288347012,1.896897694
2.49,7.986695128,9.527827999,7.923148009
2.491,3.034946779,0.450342001,4.890966507
2.492,7.443901681,7.007602268,8.096305456
2.493,9.022845921,5.272811713,6.138665608
2.494,1.90248645,4.409278526,7.858850115
2.495,3.631060238,1.85018193,0.662977934
2.496,3.078097974,6.278907384,4.706810608
2.497,6.21056936,1.592011339,3.077959455
2.498,2.371252728,4.923753925,7.355874086
2.499,5.04517556,3.650411783,2.555214705
2.5,1.134983701,1.007385607,2.597321119
2.501,1.127625599,2.254140301,7.770905438
2.502,4.918491274,6.976717528,5.074267852
2.503,9.670080443,1.512950312,0.119370077
2.504,5.084406861,1.337533338,3.537997139
2.505,9.742312714,3.875635229,9.337038307
2.506,3.218374878,5.063477866,9.070596874
2.507,5.403758344,6.155905921,4.397452888
2.508,2.929098949,1.983186519,9.291643113
2.509,2.778999085,4.286732822,5.136754779
2.51,4.966930314,0.182532063,9.848085448
2.511,3.365410743,8.548073907,4.77586532
2.512,0.513343007,5.443411412,4.690075072
2.513,2.205558097,1.046489506,6.665135277
2.514,8.640471289,6.946528359,9.820722852
2.515,0.956092205,9.452873393,2.58854669
2.516,9.700232695,9.040769695,3.054287295
2.517,9.136275805,5.974992878,8.174072569
2.518,4.371610797,3.424529097,1.806484349
2.519,3.631856569,0.001799028,5.140588705
2.52,6.317908087,0.771344697,7.994155254
2.521,8.461967277,1.189923386,1.990683121
2.522,3.21445952,0.850141539,2.235393278
2.523,9.504723886,5.863443287,2.422995974
2.524,5.445783717,3.381310112,3.52227591
2.525,7.10413167,9.014091204,8.666755542
2.526,4.78424333,9.924724041,2.471714471
2.527,7.158254307,1.86984692,7.943212228
2.528,3.878869209,2.016226783,3.457308931
2.529,0.579798629,0.617962776,0.038872349
2.53,9.460123835,0.049272772,3.836375742
2.531,7.120875713,3.319831194,7.051538515
2.532,1.070600477,2.821972008,6.077039427
2.533,5.300659496,1.713578399,6.534513386
2.534,7.33344596,1.60707111,8.760234548
2.535,1.349240338,8.331580696,2.568010427
2.536,6.871013367,8.776826816,9.862665743
2.537,7.598851807,6.020241905,1.905295337
2.538,3.325428296,6.189072028,2.849251441
2.539,0.049131759,2.916120835,8.41075676
2.54,6.212677093,5.911491438,9.745769869
2.541,1.518609693,0.769867578,2.594775111
2.542,6.281264322,1.779558355,7.128410108
2.543,6.748802919,2.24947943,5.18862845
2.544,4.684739058,5.760246776,5.041119247
2.545,4.441364377,1.573984377,7.14941179
2.546,8.727979743,4.451125935,9.595212576
2.547,4.800736213,3.51480771,9.420599674
2.548,2.810283233,3.725436388,7.154390986
2.549,2.486081423,6.876710975,1.856269973
2.55,9.466185806,4.069525841,6.75539846
2.551,4.851846862,5.120782757,1.439470439
2.552,8.161342862,7.058260491,8.417593389
2.553,7.2991786,4.116612603,5.517995017
2.554,3.713498,3.59050394,1.676803621
2.555,3.959305929,2.493875594,9.208164729
2.556,4.389762058,3.061791824,1.218743105
2.557,9.37460956,7.617898182,1.484671243
2.558,2.074092317,8.500142408,0.353567475
2.559,0.530246224,0.500647057,1.765531853
2.56,0.321294199,2.659834965,7.601595084
2.561,0.710544059,3.391313012,3.616943062
2.562,2.652007012,9.149651503,2.690135589
2.563,6.689784162,8.06453124,7.650715938
2.564,7.431950846,5.70210481,2.649935076
2.565,7.884012137,7.742703971,3.43716255
2.566,1.197819857,3.898688777,9.491389077
2.567,2.003837113,9.902011369,0.296239357
2.568,4.090584139,0.569849566,7.53503117
2.569,4.152048642,9.66355165,6.31349346
2.57,8.030509732,4.371488476,6.036680443
2.571,4.860142458,4.44540413,3.765213058
2.572,4.049794193,0.050179076,0.318979648
2.573,4.905953588,0.60266417,5.273551904
2.574,2.528671277,0.887449324,7.337664062
2.575,3.045879043,1.304379151,0.619314735
2.576,8.69449748,3.959070475,6.52690852
2.577,2.058343251,3.582716239,0.850634743
2.578,8.457933755,6.350158837,9.709811558
2.579,5.356899527,3.520024621,7.186515358
2.58,3.195012377,0.87648388,0.194452553
2.581,6.409943168,2.170559031,7.40806933
2.582,5.1453683,0.862453971,2.366721185
2.583,5.325861179,2.178936089,0.116935463
2.584,9.34821787,4.216289228,1.591470964
2.585,9.125964322,9.967180443,2.179111787
2.586,8.052415082,1.134303347,2.44369603
2.587,2.099000955,4.499575881,6.268154342
2.588,0.270370252,6.495304502,5.785937357
2.589,9.876980974,9.850822908,5.406394341
2.59,4.109513071,4.592469862,4.548997283
2.591,1.458376107,7.468297798,5.470718251
2.592,0.097581533,8.971098139,4.957688642
2.593,2.984857003,4.930955514,7.644801771
2.594,2.389110536,3.607174841,3.756512764
2.595,6.143696623,6.466735973,0.248844895
2.596,2.883431669,9.011334034,8.900829906
2.597,3.02915078,5.850055492,3.337969989
2.598,3.931930301,7.529601006,6.323764681
2.599,3.83725637,6.665602597,0.954627086
2.6,5.876550978,2.371927699,5.970237516
2.601,5.718824071,7.088776792,5.595710645
2.602,3.861782575,7.398097988,7.502457422
2.603,6.235950654,0.698713062,3.301896164
2.604,0.237680055,5.971449928,2.373250974
2.605,2.976388392,8.713964528,5.826171494
2.606,1.009066251,6.931891382,4.896366511
2.607,0.193262596,2.765801786,2.959385381
2.608,0.950847096,4.036331976,9.816420293
2.609,7.964209808,8.343159548,7.719124652
2.61,9.841822706,3.609003257,7.151673655
2.611,2.507874369,2.714250484,8.242743966
2.612,8.230111182,0.122890438,3.805564037
2.613,0.155429751,3.486838715,7.742422998
2.614,8.009389113,1.770958449,0.229253773
2.615,0.206655712,5.726915614,3.537704109
2.616,0.797459931,2.472499686,4.867580405
2.617,2.963377721,3.169570141,5.713839347
2.618,3.830091489,7.225279713,0.554783314
2.619,6.667609905,9.148115974,2.284848863
2.62,7.688860173,9.503490529,1.769635278
2.621,7.23740802,7.640343496,3.417966692
2.622,7.219030763,8.41233098,5.872190314
2.623,9.027328418,8.794676883,6.986763723
2.624,3.052935894,9.506953311,4.698710137
2.625,0.606778299,3.829314483,8.968354532
2.626,0.636636989,4.521967902,0.554325343
2.627,8.956312434,2.248924388,4.501282389
2.628,4.515094066,9.380243063,3.437473668
2.629,9.240651576,9.412798929,1.615426205
2.63,6.915315838,5.831311285,2.429761777
2.631,1.248489723,5.416922378,5.921818665
2.632,3.976243941,8.455923427,9.653581793
2.633,3.879127269,9.379849179,5.889008057
2.634,3.422175007,0.489283353,8.759661055
2.635,0.48210409,7.439643422,4.241950846
2.636,6.217005239,8.251152268,0.878711557
2.637,2.994172796,4.368834053,3.60835248
2.638,5.287509549,0.854590489,9.571666238
2.639,8.813149843,9.655186796,5.988106263
2.64,6.886951503,0.322177094,8.563028506
2.641,4.470639387,8.870329275,5.891372612
2.642,3.71121316,5.021648446,9.225706069
2.643,1.16212565,2.757250129,3.111704621
2.644,9.276209867,8.708238253,7.17025421
2.645,8.911938636,5.031225839,7.1884479
2.646,7.041922313,5.446250064,8.951867638
2.647,1.393804654,1.661712936,0.693679854
2.648,8.877550688,0.098074879,9.354056941
2.649,3.050467792,5.229261458,4.720438396
2.65,4.331179018,2.322743361,9.223177727
2.651,6.846433934,6.66380385,8.480455765
2.652,2.71737169,2.877645619,4.481349326
2.653,0.662130524,1.892666824,1.136976744
2.654,4.231699109,2.509409359,4.943097251
2.655,2.280221888,6.172398677,4.046677105
2.656,5.249432271,3.271590384,1.520021346
2.657,8.807990525,4.801465366,7.132094079
2.658,6.033549859,6.589561198,5.692958376
2.659,9.059283208,0.876662218,4.302441657
2.66,2.593686638,0.595361308,4.785194507
2.661,1.292979832,9.317435019,1.026830511
2.662,7.67083432,7.640821987,0.030793776
2.663,2.17213511,3.000898297,3.752604952
2.664,9.594899275,5.648247276,1.723864928
2.665,3.033224627,6.784612565,4.142568816
2.666,5.096551655,9.355485017,3.946840966
2.667,8.882777803,7.047468912,2.390798927
2.668,4.851626153,2.92443408,5.458386531
2.669,4.598780722,8.708875034,3.823688034
2.67,4.85457947,5.988895573,4.609545864
2.671,2.616625042,8.153337496,0.340990769
2.672,0.935600294,1.400083154,2.06126536
2.673,2.250119589,4.119170371,3.603995173
2.674,5.597261395,1.401062835,8.068645792
2.675,2.384818472,5.253573252,7.338045385
2.676,4.574422408,3.542759908,5.879340041
2.677,4.288466173,9.313116878,3.472909609
2.678,6.512919629,8.360024263,9.312901966
2.679,5.069000023,9.073043769,8.026594551
2.68,9.251235761,8.658541888,3.666134667
2.681,9.59319925,5.297031744,7.365057362
2.682,4.079606656,9.239641688,1.894851033
2.683,8.707580864,0.270062183,6.37872619
2.684,8.599616196,5.958518706,9.753800845
2.685,4.3382601,3.464741815,6.733733048
2.686,1.829804585,0.183154988,5.965118235
2.687,3.42991736,7.041081383,3.226275787
2.688,7.470461497,7.831333004,9.063748987
2.689,8.86056096,8.798578155,4.315785266
2.69,5.35390096,8.973353695,6.086358016
2.691,6.006457986,7.76034739,5.924659229
2.692,7.577727516,7.116117976,9.491500499
2.693,0.715736063,9.103675088,1.445072083
2.694,0.730193383,1.353558522,7.238065759
2.695,1.060435098,3.441042699,5.346493564
2.696,8.892723779,1.484664785,6.083580345
2.697,6.51097546,6.696040951,4.009791051
2.698,2.341488004,3.223627843,9.522726476
2.699,7.123627273,6.764600702,1.724316674
2.7,4.141299938,1.313184744,5.421765752
2.701,3.549617952,0.330910069,8.711105243
2.702,8.923413475,3.923276989,7.203846737
2.703,8.433331671,8.785540223,3.991690756
2.704,7.763039683,4.132027533,2.576698539
2.705,8.490077975,9.556417103,1.90993523
2.706,1.149172331,4.708526626,9.393715603
2.707,1.663474578,5.738087612,2.919464266
2.708,2.333054512,4.685688484,0.631616865
2.709,8.00364428,4.123617854,5.92515826
2.71,4.128906321,2.620209858,6.775118156
2.711,4.435521493,3.363995828,3.76032852
2.712,8.768271715,7.29650948,8.885768574
2.713,8.438023656,9.54749881,7.022283092
2.714,4.884924929,0.816925206,2.356509071
2.715,1.431719852,4.514516029,7.651064678
2.716,4.135738979,1.126432458,9.147342646
2.717,1.715426384,3.17834485,8.764449738
2.718,1.909775237,5.979512146,9.75454317
2.719,2.254340506,2.107855965,6.626855715
2.72,9.748548427,0.577328105,9.170511754
2.721,4.435739489,0.903069125,5.113740086
2.722,9.537556155,3.579317492,3.245148894
2.723,9.385796741,8.478519745,2.282669188
2.724,8.641807992,5.787047599,1.258877502
2.725,3.784107898,9.435795757,1.34873892
2.726,7.507090037,0.457838846,4.834265698
2.727,2.02486441,4.624176803,2.165316024
2.728,5.894451276,7.77363143,6.474300395
2.729,4.205044,4.600648644,3.00603859
2.73,2.705628912,4.605534238,2.193727057
2.731,2.345644211,7.252748663,8.091945548
2.732,3.733222677,0.313657997,5.953153801
2.733,6.423812041,9.926241788,0.537913072
2.734,1.524961048,3.451355178,3.050205775
2.735,7.18426341,9.199494272,5.865134302
2.736,2.678611964,1.732191165,2.595128175
2.737,2.974221519,8.042713368,0.72791286
2.738,6.443041234,6.346928805,0.774862279
2.739,8.049170828,4.332965023,8.475437218
2.74,8.448370204,8.76222992,5.23300787
2.741,2.387234656,0.086833135,9.014968273
2.742,9.203336311,8.430739898,2.633590627
2.743,8.29088359,3.625090434,1.616480243
2.744,1.565709029,5.237025705,8.166973806
2.745,3.061621273,4.61834005,8.685373407
2.746,1.883162428,1.442643504,5.166088191
2.747,4.896509058,2.087503224,2.23233812
2.748,9.541121214,6.259665444,4.890494193
2.749,8.320952474,1.439515316,4.825259409
2.75,6.071040022,4.652693288,8.888061341
2.751,5.929349355,9.942407141,0.293947469
2.752,9.80221546,8.540892946,6.219599776
2.753,3.314878726,2.157469483,5.477127306
2.754,4.482051093,5.723296153,0.967942128
2.755,5.189268294,1.150818628,5.86424053
2.756,9.873477023,2.652319445,7.758631407
2.757,1.841006323,1.66726233,7.113659244
2.758,5.177275013,7.670265315,3.888004229
2.759,0.747349835,2.599786745,3.836504542
2.76,0.915423392,6.135065642,2.93590927
2.761,3.493095505,7.723482485,7.605422298
2.762,5.986890196,0.360917068,5.072684457
2.763,6.402151151,3.167655213,7.681246236
2.764,7.715092473,6.882527887,8.535832227
2.765,8.641541395,3.329031622,9.257418972
2.766,7.763407032,5.744460641,1.996598645
2.767,6.168725944,5.677408919,1.095378005
2.768,5.925385757,4.631283431,5.933283662
2.769,6.960065964,5.279427219,3.355764206
2.77,8.619053246,0.673282779,8.583341027
2.771,6.351246678,0.470789146,6.697208083
2.772,7.780338001,6.324049604,4.637373533
2.773,5.87727096,7.529431738,9.893158891
2.774,6.59290538,8.449983193,3.264751907
2.775,2.210534113,3.881854691,7.582723985
2.776,9.33877338,7.866930167,8.585046602
2.777,7.700157311,3.650557438,4.847561615
2.778,5.688615913,0.34587651,5.091427759
2.779,4.428516502,9.218481194,9.993172709
2.78,8.145651685,1.533550953,4.427797178
2.781,6.302022223,6.89039585,9.308237082
2.782,8.765270894,2.877897159,2.158244611
2.783,9.864186561,2.769736713,6.256570071
2.784,4.168580883,5.815996911,7.956728401
2.785,7.465807342,0.836537875,1.430728586
2.786,2.494475537,7.916476499,9.531796502
2.787,5.630489908,9.171518595,7.49449452
2.788,5.907601435,3.519451185,1.483480037
2.789,0.537776533,3.416739459,1.938084256
2.79,5.877487729,0.476191964,1.255282403
2.791,1.436241783,6.218535066,7.774264057
2.792,8.435261667,8.202316661,0.700163987
2.793,1.263836795,5.320495096,0.594562349
2.794,8.265044901,3.57929597,3.936509417
2.795,7.322812676,8.847856723,3.568654666
2.796,3.303073276,3.750614792,2.136891139
2.797,0.346880775,1.062826101,8.082324363
2.798,0.825212428,6.21346276,2.650707999
2.799,2.278328074,1.057583823,9.655460548
2.8,5.681392118,0.751528275,8.708042678
2.801,9.998508276,8.148632344,7.809892271
2.802,6.858724566,0.099912348,3.707303232
2.803,3.073748549,0.859963006,6.822253524
2.804,6.797993425,4.630492245,3.457051542
2.805,2.531854792,1.366552193,7.651211561
2.806,3.137093942,9.337575086,5.835203748
2.807,8.476060151,0.953410341,6.280772151
2.808,4.999454554,1.200204666,1.646607648
2.809,7.384597234,1.217564645,8.599418018
2.81,7.055655713,7.111026203,6.17037325
2.811,3.6409984,7.613073476,1.971943191
2.812,0.320285036,2.551235748,1.839221766
2.813,5.994659245,4.200358272,0.229430151
2.814,8.606891301,9.646518414,9.620760525
2.815,1.558072408,0.631884614,2.83366686
2.816,2.012273011,1.744188217,6.237486956
2.817,6.345999269,2.583246229,3.345220075
2.818,5.40559325,7.701826303,4.769209528
2.819,4.308293602,7.089596193,1.767220393
2.82,8.002083505,0.992708419,5.814479959
2.821,6.3456598,1.215618661,5.085851083
2.822,0.035996891,6.580801751,2.024294577
2.823,2.836795967,5.152114149,9.374443938
2.824,1.9099267,2.695430233,9.962174178
2.825,1.272881576,6.855624031,1.106759975
2.826,4.434287876,5.322301215,0.345476294
2.827,3.791101413,6.936128807,7.893397378
2.828,5.226295746,3.685150602,7.967350326
2.829,9.726426105,9.066400043,5.675512778
2.83,7.225627853,1.298721645,9.115154464
2.831,6.118474241,8.598485788,8.996491772
2.832,9.740797135,2.415211086,0.044888966
2.833,2.628980322,4.56001096,3.052165387
2.834,2.812241401,6.073552469,4.007809843
2.835,2.793290246,7.472647726,4.196655083
2.836,8.166953402,8.903313478,4.21233294
2.837,9.60230224,0.416807343,7.347951211
2.838,3.289518618,5.81257617,0.813894203
2.839,4.8533137,9.415742522,1.713289602
2.84,6.321245637,6.949315235,1.653700753
2.841,9.40434486,0.439120847,9.926459889
2.842,2.105198983,1.686982974,9.017194701
2.843,4.563683491,4.49214999,1.973379372
2.844,8.728202368,2.881169407,4.167343214
2.845,2.387532593,0.719352475,0.244443316
2.846,5.950847551,6.841048752,7.360994899
2.847,7.152564791,5.4731578,8.470271935
2.848,5.015350753,9.673299347,0.506580507
2.849,0.178874044,5.252730502,7.977389288
2.85,2.74788478,9.780652271,1.00502266
2.851,8.741047306,7.55105066,8.921026126
2.852,1.925191008,7.074880004,3.738238145
2.853,8.193304023,1.485959629,7.853904967
2.854,7.317134899,6.740631391,7.77494444
2.855,1.917025089,5.640493664,0.015952773
2.856,0.805560547,3.498183352,4.350090473
2.857,3.432900864,4.374551395,9.711338084
2.858,6.772991668,0.864916342,1.930771097
2.859,2.017106498,5.79946743,7.188233488
2.86,8.580487882,8.485825824,5.066490292
2.861,6.618342484,9.541029012,9.704738807
2.862,6.745868931,0.108465239,8.130273219
2.863,3.186321892,8.914805796,2.888016383
2.864,0.385996973,5.79032232,7.30505699
2.865,3.596198402,0.287486934,2.618644667
2.866,4.944441547,1.90577803,0.155681702
2.867,3.555846818,9.340890544,1.020228616
2.868,7.731032225,2.048271033,2.477508437
2.869,4.222630278,8.929805848,6.311492629
2.87,6.139208131,9.450567071,9.425168281
2.871,6.48124839,4.592376289,1.997468841
2.872,8.781348167,6.906005895,7.484592415
2.873,7.140958594,3.028210719,6.734429054
2.874,3.778299942,9.841992101,2.332507383
2.875,3.65041015,7.483942934,0.952078135
2.876,2.768333065,6.284795586,5.732192566
2.877,7.899275976,6.903435079,4.205938582
2.878,6.695112835,1.988410097,4.450118983
2.879,1.898127359,7.868452717,7.983015245
2.88,6.363881445,8.405543791,0.029933567
2.881,7.582464854,6.0281033,2.342622715
2.882,5.778660858,6.404370655,7.622332484
2.883,3.334373012,6.343523706,0.907360879
2.884,3.323979811,7.178323519,0.978171609
2.885,4.951502752,4.505274724,4.305213323
2.886,8.080181072,3.194905862,0.216296762
2.887,6.653261603,6.694078812,1.34270532
2.888,3.400212631,7.953952722,6.110612861
2.889,9.669182722,7.855820071,6.955599972
2.89,9.443240743,4.229607934,8.899888577
2.891,5.755977398,9.361849734,3.634373247
2.892,7.137834493,4.916251853,8.262934014
2.893,8.248253687,0.3782824,8.259204398
2.894,1.531247284,6.647724212,2.977239057
2.895,4.034158068,6.112483285,3.549036735
2.896,5.268532439,0.511509293,5.069492509
2.897,4.127504594,0.241595555,4.557522072
2.898,7.330912793,2.680161073,9.696983106
2.899,5.901694222,2.809893887,5.088161227
2.9,9.427352992,0.30431853,3.987721653
2.901,9.938035652,6.040619969,8.453501053
2.902,1.807446327,9.751782327,0.082261284
2.903,0.937392701,7.510285429,0.271293098
2.904,0.598613255,3.286485835,8.277712328
2.905,9.653070023,0.046036812,6.757133929
2.906,6.297770152,1.676180867,7.860648372
2.907,8.360111027,7.753294728,8.487428795
2.908,0.492539643,0.184732528,0.87708522
2.909,8.097747573,5.38149468,9.585713642
2.91,7.786140862,7.583866018,4.787395994
2.911,9.925860969,2.372818786,9.667953085
2.912,0.274599821,2.309069051,5.365006228
2.913,1.086194818,5.528379918,1.122448886
2.914,4.294784901,6.065981642,1.825048686
2.915,3.7024345,2.264131572,5.502541097
2.916,0.150495163,5.118447141,9.784636073
2.917,5.00307048,5.095199457,8.359572395
2.918,6.322970756,8.558721055,2.471226964
2.919,2.532901345,8.395996278,9.27542978
2.92,6.342732992,8.041106606,4.855875632
2.921,8.763293671,6.557777864,9.842906626
2.922,7.310282518,6.236796459,2.209888559
2.923,6.134002745,5.901673899,7.050300885
2.924,3.163823723,4.166109278,8.760670417
2.925,2.775031636,5.526992669,9.441782678
2.926,1.838079047,3.57276441,9.157483581
2.927,9.434637883,6.676200558,3.090913104
2.928,5.134848009,3.433632549,9.825614903
2.929,8.0566882,5.5576877,2.336443039
2.93,5.409627587,2.820573105,8.294043611
2.931,2.068805678,5.380981702,7.47139099
2.932,3.964445756,3.389750279,0.438333033
2.933,7.038736927,6.913910768,2.20256835
2.934,5.960779785,7.640722485,7.380843861
2.935,9.11527414,4.922498406,2.976161298
2.936,0.577599991,6.850503989,2.602510486
2.937,6.929773487,6.990482517,6.693081752
2.938,7.442071235,0.329848273,6.221624269
2.939,7.734612363,3.865374627,1.090665338
2.94,0.101714612,7.680942905,9.187159625
2.941,5.216614363,7.358093826,8.717062916
2.942,6.310296594,1.535903737,0.722581776
2.943,7.80149213,5.178708643,4.192815231
2.944,0.99326154,8.742926,8.384503429
2.945,5.185822871,9.467442365,2.212947262
2.946,0.697023992,4.938297378,6.038507773
2.947,5.267814893,9.611495145,0.868614543
2.948,4.325588907,2.957446035,6.996652197
2.949,3.40450179,5.912320732,7.795376509
2.95,9.506072226,0.116726186,5.302123307
2.951,5.662689021,9.42107503,0.280280489
2.952,1.980202991,1.746694126,0.207868646
2.953,7.965440737,0.525254603,9.811177673
2.954,7.023256797,1.447899897,3.566355198
2.955,7.171294913,3.31187172,5.242078165
2.956,4.213311829,7.022437989,5.334638179
2.957,2.217757727,4.471294401,2.985222682
2.958,8.175670802,4.562194143,1.48871357
2.959,7.90779208,7.143772061,1.854777081
2.96,1.238414758,7.582852596,7.378161677
2.961,0.034553325,9.458682106,6.773776119
2.962,9.629366652,8.986354641,1.247630755
2.963,6.25580628,8.082708744,2.769754548
2.964,4.70001992,0.382463301,7.260212283
2.965,7.77702423,6.892499181,6.100264006
2.966,3.083337279,7.343436375,5.415288221
2.967,8.997821795,5.11336659,6.145294873
2.968,9.387897432,8.347070111,8.658783737
2.969,5.564262967,5.097566274,4.797431828
2.97,8.218715997,4.948413887,2.807143381
2.971,3.877680467,1.284911189,9.486249848
2.972,3.682550832,3.844596414,7.253048743
2.973,2.43040447,8.961181619,7.699311933
2.974,9.852490742,8.655248029,4.462583541
2.975,4.115360591,2.305402004,7.967375281
2.976,0.703239787,4.952962344,8.123728069
2.977,9.314850435,7.653791916,9.541934753
2.978,2.959954494,9.138142645,2.206342024
2.979,5.249246262,5.48311134,3.584371974
2.98,1.375393779,4.369338677,3.994374375
2.981,1.355447072,1.751816651,3.973732402
2.982,7.701638236,7.347164017,7.469258434
2.983,0.880278319,9.610833168,3.594496099
2.984,1.312791952,7.297961919,2.557583092
2.985,3.347269401,9.014492321,7.68657035
2.986,9.090922857,3.600072771,2.091956992
2.987,8.669061304,2.163064032,4.932271754
2.988,2.003535592,2.856303555,8.583958859
2.989,4.425797325,1.805866354,1.834176646
2.99,3.07794541,3.033996652,0.12134997
2.991,9.646695737,7.981592411,8.691006341
2.992,1.064390042,3.059946292,3.539825734
2.993,1.874183315,2.955599573,7.972945254
2.994,0.260870716,8.275910092,8.775456541
2.995,6.224275216,5.932348307,7.499146522
2.996,9.958370516,0.215602006,9.651645167
2.997,9.676760448,3.839024818,1.023859899
2.998,3.563397605,9.821612046,2.388016831
2.999,3.169730949,1.825550584,1.355491261
3,8.285147427,1.398292446,1.661970026
3.001,4.194727632,6.540088763,2.047969926
3.002,7.849004837,3.268356707,9.133065544
3.003,9.963614004,1.66847795,2.707989807
3.004,0.276187767,3.033798896,5.807849017
3.005,6.522008662,4.714021333,4.57844034
3.006,3.423183059,2.304368638,3.616166595
3.007,8.345845399,2.956525513,0.668221824
3.008,4.915212194,1.984828753,4.570940097
3.009,6.691168306,8.000347866,5.120878574
3.01,3.730590409,1.0492835,3.999003074
3.011,6.99536701,0.784534407,9.161756746
3.012,6.078965759,5.121184599,2.142831934
3.013,5.466324182,8.6339297,4.376097765
3.014,0.244388731,5.398493784,3.230972223
3.015,6.817230529,8.026940548,3.102017007
3.016,8.543479869,2.237435743,2.774844519
3.017,0.964989212,1.440369061,2.346971072
3.018,6.223628704,5.548330982,3.151510113
3.019,7.887417016,8.581813019,4.051797293
3.02,0.78727913,5.275316334,0.014356903
3.021,6.486400623,8.934932922,2.40544474
3.022,7.354949554,7.772498219,7.073297055
3.023,6.745470232,5.754335196,1.618466428
3.024,0.392963476,3.571585243,4.115709195
3.025,3.869692053,8.532809964,5.174562011
3.026,3.347522019,7.897853654,9.075577281
3.027,3.20659805,2.75814526,6.209661077
3.028,5.32001757,8.490591414,7.163019965
3.029,5.104503549,0.726881756,2.422035352
3.03,1.563511789,3.352034425,4.567009983
3.031,3.201862475,2.437111662,6.27430876
3.032,0.064657938,3.670982456,1.000451853
3.033,7.075728862,7.266355451,6.111484824
3.034,4.814022873,2.086810471,4.602245569
3.035,2.83478087,7.152302963,4.517397528
3.036,3.435336735,3.903158487,2.311276911
3.037,6.286288657,8.183560759,4.103599721
3.038,7.460464065,8.442859156,6.715567133
3.039,2.063971696,7.311050294,6.690948029
3.04,3.892999731,6.548141315,9.277011075
3.041,3.477668198,6.000852787,4.15355517
3.042,3.727358454,5.582774166,9.816079469
3.043,7.93083193,6.762062339,4.609504631
